,Invoice ID,Name,Order Date,State,City,Categories,Subcategories,Ratings,Quantity,MRP,Final Price,GST%%,City_Tier,Discount%,Delivery Fee%,Brand,Sale,Covid,Month,Year,WEEKDAY,Log_Final Price,Time_Month,Gender,Current Job Title,Marital Status,Income (per month),Hobbies_Count,Age,has_child,Lives_in_city_tier,Clusters,More_than_average
87,FAA40894443711920369,G3M2R1,06-05-2021,Karnataka,Tumkur,Food Products,Spice Powder and Masala,3.5,2,124,124,5%,Tier 3,0,0,Everest,No,No,5,2021,Weekday,4.820281566,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
88, FAA40845108835649169,G3M2R1,06-05-2021,Karnataka,Tumkur,Food Products,Edible Oil,4.5,1,867,884,5%,Tier 3,0,2,Fortune,No,No,5,2021,Weekday,6.784457063,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
89, FAA40845108835649169,G3M2R1,06-05-2021,Karnataka,Tumkur,Food Products,Flour and Sooji,4.4,1,39,39,5%,Tier 3,0,0,Aashirvaad,No,No,5,2021,Weekday,3.663561646,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
90, FAA40845108835649169,G3M2R1,06-05-2021,Karnataka,Tumkur,Food Products,Spice Powder and Masala,3.5,2,250,250,5%,Tier 3,0,0,Everest,No,No,5,2021,Weekday,5.521460918,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
91, FAA40845108835649169,G3M2R1,06-05-2021,Karnataka,Tumkur,Food Products,Spice Powder and Masala,4,1,110,110,5%,Tier 3,0,0,Vedaka,No,No,5,2021,Weekday,4.700480366,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
92, FAA40845108835649169,G3M2R1,06-05-2021,Karnataka,Tumkur,Food Products,Home Improvement,3.9,1,50,50,5%,Tier 3,0,0,Vedaka,No,No,5,2021,Weekday,3.912023005,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
93, FAA40845108835649169,G3M2R1,06-05-2021,Karnataka,Tumkur,Food Products,Flour and Sooji,4.5,1,221,221,5%,Tier 3,0,0,Aashirvaad,No,No,5,2021,Weekday,5.398162702,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
94, FAA40845108835649169,G3M2R1,06-05-2021,Karnataka,Tumkur,Food Products,Salt,4.6,1,31,31,0%,Tier 3,0,0,Tata,No,No,5,2021,Weekday,3.433987204,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
95, FAA40845108835649169,G3M2R1,06-05-2021,Karnataka,Tumkur,Food Products,Pulses,4.4,3,403,381,5%,Tier 3,6,0,Vedaka,No,No,5,2021,Weekday,5.942799375,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
96, FAA40845108835649169,G3M2R1,06-05-2021,Karnataka,Tumkur,Food Products,Pulses,4.3,1,135,135,5%,Tier 3,0,0,Vedaka,No,No,5,2021,Weekday,4.905274778,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
97,FAA40514751815407517,G3M2R1,08-05-2021,Karnataka,Tumkur,Beauty and Grooming,Bath & Shower,4.3,1,139,139,18%,Tier 3,0,0,Santoor,No,No,5,2021,Weekend,4.934473933,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
98,FAA40510573451839559,G3M2R1,08-05-2021,Karnataka,Tumkur,Food Products,Flour and Sooji,4.5,2,520,520,5%,Tier 3,0,0,Aashirvaad,No,No,5,2021,Weekend,6.253828812,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
99,FAA40510573451839559,G3M2R1,08-05-2021,Karnataka,Tumkur,Food Products,Books,4.4,1,43,43,5%,Tier 3,0,0,Vedaka,No,No,5,2021,Weekend,3.761200116,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
100,FAA40510573451839559,G3M2R1,08-05-2021,Karnataka,Tumkur,Food Products,Pulses,4.2,1,145,145,5%,Tier 3,0,0,Vedaka,No,No,5,2021,Weekend,4.976733742,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
101,FAA40510573451839559,G3M2R1,08-05-2021,Karnataka,Tumkur,Food Products,Spice Powder and Masala,4.3,1,115,130,5%,Tier 3,0,14,Everest,No,No,5,2021,Weekend,4.86753445,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
102,FAA40510573451839559,G3M2R1,08-05-2021,Karnataka,Tumkur,Food Products,Pulses,4.6,1,100,100,5%,Tier 3,0,0,Vedaka,No,No,5,2021,Weekend,4.605170186,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
103,FAA40505679213889137,G3M2R1,08-05-2021,Karnataka,Tumkur,Food Products,Spice Powder and Masala,5,1,279.98,279.98,5%,Tier 3,0,0,Tasteful,No,No,5,2021,Weekend,5.634718172,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
104,FAA40812671684813931,G3M2R1,01-06-2021,Karnataka,Tumkur,"Kitchen, Cookware & Serveware",Cookware,4.1,1,1660,1660,12%,Tier 3,0,0,Prestige,No,No,6,2021,Weekday,7.414572881,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
105, FAA40578412787652366,G3M2R1,09-08-2021,Karnataka,Tumkur,"Kitchen, Cookware & Serveware",Cookware,4.1,1,249,249,12%,Tier 3,0,0,Pioneer,Yes,No,8,2021,Weekday,5.517452896,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
106,FAF12806124059841,G3M2R1,06-09-2021,Karnataka,Tumkur,Books,Books,4.5,1,220.4,220.4,5%,Tier 3,0,0,Books,No,No,9,2021,Weekday,5.395444077,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
107,FAA40822696933794720,G3M2R1,05-10-2021,Karnataka,Tumkur,Automotive Accessories,Books,4,1,369,369,12%,Tier 3,0,0,High,No,2nd Wave,10,2021,Weekday,5.910796644,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
108,FAA40854210942756342,G3M2R1,05-10-2021,Karnataka,Tumkur,Home Cleaning & Bathroom Accessories,Cleaning Supplies,4,1,1109,1109,18%,Tier 3,0,0,Milton,No,2nd Wave,10,2021,Weekday,7.011213987,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
109,FAA40887242381530711,G3M2R1,05-10-2021,Karnataka,Tumkur,Automotive Accessories,Food Products,4.4,1,7301,7299,18%,Tier 3,1,0,Vacuum,No,2nd Wave,10,2021,Weekday,8.895492631,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
110,FAA40853264509612363,G3M2R1,14-04-2021,Karnataka,Tumkur,Computers,Laptop Accessories,3.8,1,445,445,18%,Tier 3,0,0,GM,Yes,2nd Wave,4,2021,Weekday,6.098074282,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
111, FAA40852919972601142,G3M2R1,16-06-2021,Karnataka,Tumkur,Pet Supplies,Dogs,4.3,1,275,275,18%,Tier 3,0,0,Dog,Yes,No,6,2021,Weekday,5.616771098,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
112,FAA40896457268285138,G3M2R1,16-06-2021,Karnataka,Tumkur,Pet Supplies,Dogs,4.5,1,740,740,18%,Tier 3,0,0,Dog,Yes,No,6,2021,Weekday,6.606650186,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
113,FAA40890004255817903,G3M2R1,17-05-2021,Karnataka,Tumkur,Beauty and Grooming,Body & Face Skin Care,4.4,1,279,279,18%,Tier 3,0,0,Pond's,No,2nd Wave,5,2021,Weekday,5.631211782,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
114, FAA40229820078413943,G3M2R1,17-07-2021,Karnataka,Tumkur,"Bags, Wallets & Belts",Wallets & Clutches,4.4,1,506,517,12%,Tier 3,0,3,Urban,No,No,7,2021,Weekend,6.248042875,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
115,FAA40521809310829961,G3M2R1,17-09-2021,Karnataka,Tumkur,Automotive Accessories,Home Improvement,4.4,1,649,649,5%,Tier 3,0,0,Hose,No,No,9,2021,Weekday,6.475432717,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
116, FAA40503002642644340,G3M2R1,17-09-2021,Karnataka,Tumkur,Home Cleaning & Bathroom Accessories,HouseHold Supplies,4.5,1,1080,1080,12%,Tier 3,0,0,Ariel,No,No,9,2021,Weekday,6.98471632,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
117,FAA40827517289765961,G3M2R1,18-12-2020,Karnataka,Tumkur,Computers,Computer Components,4.5,1,8499,8499,18%,Tier 3,0,0,LG,No,No,12,2020,Weekday,9.047703788,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
118,FAA40510881077968320,G3M2R1,20-09-2021,Karnataka,Tumkur,Mobiles & Accessories,Mobiles,4.4,1,399,399,0%,Tier 3,0,0,ZQRA,No,No,9,2021,Weekday,5.988961417,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
119,FAA40500660600866701,G3M2R1,20-09-2021,Karnataka,Tumkur,Clothing and Accessories,Automotive Accessories,4.4,1,281,281,0%,Tier 3,0,0,Worship,No,No,9,2021,Weekday,5.638354669,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
120,FAA40548558881170760,G3M2R1,20-09-2021,Karnataka,Tumkur,Festive Decor & Gifting,Spiritual Items,4,1,899,899,12%,Tier 3,0,0,Aarti,No,No,9,2021,Weekday,6.801283034,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
121,FAA40543577443522703,G3M2R1,20-09-2021,Karnataka,Tumkur,Home Decor,"Diyas, Candles & Holders",4.2,1,1149,1149,12%,Tier 3,0,0,Brass,No,No,9,2021,Weekday,7.046647278,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
122,FAA40566732810128347,G3M2R1,20-09-2021,Karnataka,Tumkur,Festive Decor & Gifting,Spiritual Items,4.3,1,400,400,12%,Tier 3,0,0,Divine,No,No,9,2021,Weekday,5.991464547,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
123,FAA40895268991718722,G3M2R1,22-05-2021,Karnataka,Tumkur,Pens & Stationery,Pens & Stationery,4.3,1,500,500,5%,Tier 3,0,0,Unomax,No,2nd Wave,5,2021,Weekend,6.214608098,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
124,FAA40885006723248352,G3M2R1,22-05-2021,Karnataka,Tumkur,"Kitchen, Cookware & Serveware",Cookware,4.1,1,699,699,18%,Tier 3,0,0,Stainless,No,2nd Wave,5,2021,Weekend,6.549650742,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
125,FAA40801217170347523,G3M2R1,22-05-2021,Karnataka,Tumkur,"Kitchen, Cookware & Serveware",Tableware & Dinnerware,4,1,685,685,12%,Tier 3,0,0,Stainless,No,2nd Wave,5,2021,Weekend,6.529418838,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
126,FAA40800173100617979,G3M2R1,22-05-2021,Karnataka,Tumkur,"Kitchen, Cookware & Serveware",Cookware,3.7,1,555,555,12%,Tier 3,0,0,Stainless,No,2nd Wave,5,2021,Weekend,6.318968114,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
127,FAA40894118837428327,G3M2R1,24-05-2021,Karnataka,Tumkur,Food Products,"Dry Fruit, Nut & Seed",4.2,3,789,789,5%,Tier 3,0,0,Happilo,No,2nd Wave,5,2021,Weekday,6.670766321,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
128,FAA40893559712442748,G3M2R1,25-05-2021,Karnataka,Tumkur,Books,Books,4.5,1,790,790,0%,Tier 3,0,0,J,No,2nd Wave,5,2021,Weekday,6.672032945,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
129,FAA40550038775512348,G3M2R1,27-07-2021,Karnataka,Tumkur,Home Decor,Wall Decor Items,4.2,1,479,479,12%,Tier 3,0,0,WoFAden,Yes,No,7,2021,Weekday,6.171700597,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
130,FAA40553830110887564,G3M2R1,27-07-2021,Karnataka,Tumkur,Home & Kitchen,Home Appliances,4.3,1,6752,6752,12%,Tier 3,0,0,Water,Yes,No,7,2021,Weekday,8.817594036,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
131,FAA40886890245166738,G3M2R1,28-04-2021,Karnataka,Tumkur,Home & Kitchen,Home Appliances,4.5,1,1775,1775,12%,Tier 3,0,0,TV,No,2nd Wave,4,2021,Weekday,7.481555702,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
132,FAA40852832965865152,G3M2R1,28-04-2021,Karnataka,Tumkur,Home Entertainment,Televisions,4.3,1,17490,17490,12%,Tier 3,0,0,Samsung,No,2nd Wave,4,2021,Weekday,9.769384568,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
133,FAA40539120436986741,G3M2R1,29-06-2021,Karnataka,Tumkur,Food Products,Edible Oil,4.5,2,1785,1768,0%,Tier 3,1,0,Fortune,No,No,6,2021,Weekday,7.477604243,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
134,FAA40539120436986741,G3M2R1,29-06-2021,Karnataka,Tumkur,Food Products,Flour and Sooji,4.5,2,442,442,5%,Tier 3,0,0,Aashirvaad,No,No,6,2021,Weekday,6.091309882,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
135,FAA40539120436986741,G3M2R1,29-06-2021,Karnataka,Tumkur,Food Products,Pulses,3.7,1,189,189,5%,Tier 3,0,0,Organic,No,No,6,2021,Weekday,5.241747015,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
136, FAA40872775521007532,G3M2R1,29-11-2020,Karnataka,Tumkur,Books,Books,4.1,1,415,415,0%,Tier 3,0,0,MAT,No,No,11,2020,Weekend,6.02827852,End,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
137,FAA40801572006853131,G3M2R1,15-08-2021,Karnataka,Tumkur,Books,Books,4.7,1,734,734,0%,Tier 3,0,0,Design,No,No,8,2021,Weekend,6.598509029,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
138,FAA40510573451839559,G3M2R1,08-05-2021,Karnataka,Tumkur,Food Products,"Dry Fruit, Nut & Seed",3.9,2,56,56,5%,Tier 3,0,0,Vedaka,No,No,5,2021,Weekend,4.025351691,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,Yes,Tier 3,0,Yes
139,FAE40788938395182700,G3M2R2,11-06-2019,Karnataka,Mysore,Home & Kitchen,Kitchen Appliances,4.3,1,1436,1436,18%,Tier_2,0,0,Morphy,No,No,6,2019,Weekday,7.26961675,Mid,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
140,FAE40788938395182700,G3M2R2,11-06-2019,Karnataka,Mysore,Home & Kitchen,Kitchen Appliances,4.3,1,1436,1436,18%,Tier_2,0,0,Morphy,No,No,6,2019,Weekday,7.26961675,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
141,FAA40683599702057960,G3M2R2,02-03-2019,Karnataka,Mysore,Books,Books,4.7,1,239,239,0%,Tier_2,0,0,Best,No,No,3,2019,Weekend,5.476463552,Beginning,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
142,FAA40683599702057960,G3M2R2,02-03-2019,Karnataka,Mysore,Books,Books,4.7,1,239,239,0%,Tier_2,0,0,Best,No,No,3,2019,Weekend,5.476463552,Beginning,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
143,FAB17106172769162700,G3M2R2,08-05-2019,Karnataka,Mysore,Books,Books,4.6,1,351,351,0%,Tier_2,0,0,Tales,No,No,5,2019,Weekday,5.860786223,Beginning,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
144,FAB17106172769162700,G3M2R2,08-05-2019,Karnataka,Mysore,Books,Books,4.6,1,351,351,0%,Tier_2,0,0,Tales,No,No,5,2019,Weekday,5.860786223,Beginning,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
145,FAB17194649059744300,G3M2R2,08-05-2019,Karnataka,Mysore,Books,Books,4.9,1,351,351,0%,Tier_2,0,0,Quidditch,No,No,5,2019,Weekday,5.860786223,Beginning,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
146,FAB17194649059744300,G3M2R2,08-05-2019,Karnataka,Mysore,Books,Books,4.9,1,351,351,0%,Tier_2,0,0,Quidditch,No,No,5,2019,Weekday,5.860786223,Beginning,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
147,FAF89317440907810,G3M2R2,04-08-2020,Karnataka,Mysore,Books,Books,4.5,1,15,15,5%,Tier_2,0,0,How,No,1st Wave,8,2020,Weekday,2.708050201,Beginning,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
148,FAF89317440907810,G3M2R2,04-08-2020,Karnataka,Mysore,Books,Books,4.5,1,15,15,5%,Tier_2,0,0,How,No,1st Wave,8,2020,Weekday,2.708050201,Beginning,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
149,FAF89317440907811,G3M2R2,04-08-2020,Karnataka,Mysore,Books,Books,4.7,1,69,69,5%,Tier_2,0,0,Autobiography,No,1st Wave,8,2020,Weekday,4.234106505,Beginning,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
150,FAF89317440907811,G3M2R2,04-08-2020,Karnataka,Mysore,Books,Books,4.7,1,69,69,5%,Tier_2,0,0,Autobiography,No,1st Wave,8,2020,Weekday,4.234106505,Beginning,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
151, FAA40661406166017961,G3M2R2,13-02-2020,Karnataka,Mysore,Books,Books,4.3,1,1326,1326,0%,Tier_2,0,0,Computational,No,No,2,2020,Weekday,7.189922171,Mid,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
152, FAA40661406166017961,G3M2R2,13-02-2020,Karnataka,Mysore,Books,Books,4.3,1,1326,1326,0%,Tier_2,0,0,Computational,No,No,2,2020,Weekday,7.189922171,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
153,FOF40702773115397100,G3M2R2,15-05-2019,Karnataka,Mysore,Clothing and Accessories,Topwear,3.5,1,524,524,0%,Tier_2,0,0,Books,Yes,No,5,2019,Weekday,6.261491684,Mid,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
154,FOF40702773115397100,G3M2R2,15-05-2019,Karnataka,Mysore,Clothing and Accessories,Topwear,3.5,1,524,524,0%,Tier_2,0,0,Books,Yes,No,5,2019,Weekday,6.261491684,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
155,FAB40776080890389900,G3M2R2,15-05-2019,Karnataka,Mysore,Clothing and Accessories,Home Improvement,4.2,1,595,595,5%,Tier_2,0,0,Books,Yes,No,5,2019,Weekday,6.388561406,Mid,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
156,FAB40776080890389900,G3M2R2,15-05-2019,Karnataka,Mysore,Clothing and Accessories,Home Improvement,4.2,1,595,595,5%,Tier_2,0,0,Books,Yes,No,5,2019,Weekday,6.388561406,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
157,FAE40706526112209100,G3M2R2,17-08-2019,Karnataka,Mysore,Books,Books,4.9,1,1125,1125,0%,Tier_2,0,0,Books,No,No,8,2019,Weekend,7.025538315,Mid,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
158,FAE40706526112209100,G3M2R2,17-08-2019,Karnataka,Mysore,Books,Books,4.9,1,1125,1125,0%,Tier_2,0,0,Books,No,No,8,2019,Weekend,7.025538315,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
159,FAA40277287595251538,G3M2R2,18-05-2019,Karnataka,Mysore,Books,Books,4.3,2,558,558,0%,Tier_2,0,0,Let,Yes,No,5,2019,Weekend,6.324358962,Mid,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
160,FAA40277287595251538,G3M2R2,18-05-2019,Karnataka,Mysore,Books,Books,4.3,2,558,558,0%,Tier_2,0,0,Let,Yes,No,5,2019,Weekend,6.324358962,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
161,FAA40293141687728340,G3M2R2,18-06-2019,Karnataka,Mysore,Books,Books,4.5,1,499,499,0%,Tier_2,0,0,Data,No,No,6,2019,Weekday,6.212606096,Mid,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
162,FAA40293141687728340,G3M2R2,18-06-2019,Karnataka,Mysore,Books,Books,4.5,1,499,499,0%,Tier_2,0,0,Data,No,No,6,2019,Weekday,6.212606096,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
163, 40720362003736329,G3M2R2,18-08-2019,Karnataka,Mysore,Clothing and Accessories,Automotive Accessories,4.5,1,694,694,0%,Tier_2,0,0,E&C,No,No,8,2019,Weekend,6.542471961,Mid,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
164, 40720362003736329,G3M2R2,18-08-2019,Karnataka,Mysore,Clothing and Accessories,Automotive Accessories,4.5,1,694,694,0%,Tier_2,0,0,E&C,No,No,8,2019,Weekend,6.542471961,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
165,FAA40679715709196353,G3M2R2,24-03-2019,Karnataka,Mysore,Audio & Video,Headphones,4,1,2299,2299,18%,Tier_2,0,0,Samsung,Yes,No,3,2019,Weekend,7.740229525,End,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
166,FAA40679715709196353,G3M2R2,24-03-2019,Karnataka,Mysore,Audio & Video,Headphones,4,1,2299,2299,18%,Tier_2,0,0,Samsung,Yes,No,3,2019,Weekend,7.740229525,End,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
167,FAA40871089599262711,G3M2R2,25-01-2020,Karnataka,Mysore,Computers,Laptop Accessories,4.4,1,475,475,18%,Tier_2,0,0,Storite,No,No,1,2020,Weekend,6.163314804,End,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
168,FAA40871089599262711,G3M2R2,25-01-2020,Karnataka,Mysore,Computers,Laptop Accessories,4.4,1,475,475,18%,Tier_2,0,0,Storite,No,No,1,2020,Weekend,6.163314804,End,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
169,FAA40871089599262711,G3M2R2,25-01-2020,Karnataka,Mysore,Computers,Computer Peripherals,4.3,1,2250,2250,18%,Tier_2,0,0,Western,No,No,1,2020,Weekend,7.718685495,End,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
170,FAA40871089599262711,G3M2R2,25-01-2020,Karnataka,Mysore,Computers,Computer Peripherals,4.3,1,2250,2250,18%,Tier_2,0,0,Western,No,No,1,2020,Weekend,7.718685495,End,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
171,4.08E+16,G3M2R2,25-09-2019,Karnataka,Mysore,Watches,Wrist Watches,4.2,1,725,725,18%,Tier_2,0,0,Casio,No,No,9,2019,Weekday,6.586171655,End,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
172,4.08E+16,G3M2R2,25-09-2019,Karnataka,Mysore,Watches,Wrist Watches,4.2,1,725,725,18%,Tier_2,0,0,Casio,No,No,9,2019,Weekday,6.586171655,End,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
173,FAA40595185279798728,G3M2R2,07-08-2019,Karnataka,Mysore,"Kitchen, Cookware & Serveware",Tablewear & Dinnerware,4.118336545,1,215,215,18%,Tier_2,0,0,Soogo,Yes,No,8,2019,Weekday,5.370638028,Beginning,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
174,FAA40595185279798728,G3M2R2,07-08-2019,Karnataka,Mysore,"Kitchen, Cookware & Serveware",Tablewear & Dinnerware,4.118336545,1,215,215,18%,Tier_2,0,0,Soogo,Yes,No,8,2019,Weekday,5.370638028,Beginning,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
175,FAA40653331027201945,G3M2R2,13-06-2019,Karnataka,Mysore,Mobiles & Accessories,Mobile Accessories,4.118336545,1,129,129,0%,Tier_2,0,0,Airtel,Yes,No,6,2019,Weekday,4.859812404,Mid,Male,Student,Not Married,Prefer Not to Say,2,19,No,Tier_2,0,Yes
176,FAA40653331027201945,G3M2R2,13-06-2019,Karnataka,Mysore,Mobiles & Accessories,Mobile Accessories,4.118336545,1,129,129,0%,Tier_2,0,0,Airtel,Yes,No,6,2019,Weekday,4.859812404,Mid,Male,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,2,Yes
177,FAA40636422925779553,G3M2R3,10-01-2019,Tamil Nadu,Puducherry,Pens & Stationery,Kids Accessories,4.4,1,275,275,0%,Tier_2,0,0,Camlin,Yes,No,1,2019,Weekday,5.616771098,Mid,Male,Engineer,Not Married,Prefer Not to Say,1,23,No,Tier_2,2,Yes
178, FAA40682133716169109,G3M2R3,08-07-2020,Tamil Nadu,Puducherry,Kids Accessories,Toys,4.1,1,240,240,5%,Tier_2,0,0,Maped,Yes,1st Wave,7,2020,Weekday,5.480638923,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,No,Tier_2,2,Yes
179,FAA40666558334351516,G3M2R3,04-02-2021,Tamil Nadu,Puducherry,Books,Books,4.4,1,70,70,0%,Tier_2,0,0,Metamorphosis,Yes,2nd Wave,2,2021,Weekday,4.248495242,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,No,Tier_2,2,Yes
180,FAA40610575153485141,G3M2R3,04-03-2021,Tamil Nadu,Puducherry,Computers,Gaming,4.5,1,299,299,18%,Tier_2,0,0,Logitech,Yes,2nd Wave,3,2021,Weekday,5.700443573,Beginning,Male,Engineer,Not Married,Prefer Not to Say,1,23,No,Tier_2,2,Yes
